client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score,card_category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_vol,avg_utilization_ratio,use_chip,exp_type,interest_earned,delinquent_acc
709217358,"45,00",F,"3,00",Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,"14.975,00","2,00",Blue,"125,00","0,00","83,00",15/01/2023,Week-3,Q1,2023,"20.371,00","1.832,00","1.665,00","45,00",0.09,Swipe,Entertainment,399.6,"0,00"
709219533,"49,00",F,"3,00",High School,Married,TX,91750,yes,yes,no,unknown,Blue-collar,"12.398,00","2,00",Blue,"245,00","1,00","165,00",15/01/2023,Week-3,Q1,2023,"2.480,00","1.351,00","1.359,00","36,00",0.545,Swipe,Bills,176.67,"0,00"
709220583,"47,00",F,"5,00",Post-Graduate,Married,TX,91750,no,no,no,cellular,Retirees,"24.338,00","1,00",Blue,"140,00","1,00","116,00",15/01/2023,Week-3,Q1,2023,"4.670,00","0,00","2.256,00","56,00",0,Swipe,Entertainment,564,"0,00"
709222008,"59,00",F,"0,00",Graduate,Single,FL,91750,no,no,yes,cellular,Businessman,"27.171,00","3,00",Blue,"355,00","0,00","118,00",15/01/2023,Week-3,Q1,2023,"4.742,00","2.221,00","2.422,00","41,00",0.468,Swipe,Entertainment,169.54,"0,00"
709224033,"62,00",F,"0,00",High School,Married,CA,91750,no,no,no,cellular,Blue-collar,"16.583,00","2,00",Blue,"490,00","1,00","68,00",15/01/2023,Week-3,Q1,2023,"13.720,00","0,00","1.830,00","36,00",0,Swipe,Grocery,347.7,"0,00"
709224858,"33,00",F,"2,00",High School,Single,NV,91750,yes,no,no,cellular,Selfemployeed,"14.975,00","3,00",Blue,"245,00","1,00","78,00",15/01/2023,Week-3,Q1,2023,"3.610,00","1.629,00","1.652,00","40,00",0.451,Swipe,Travel,313.88,"0,00"
709225758,"40,00",M,"3,00",High School,Single,FL,91750,no,yes,yes,cellular,Businessman,"112.181,00","3,00",Blue,"100,00","1,00","119,00",15/01/2023,Week-3,Q1,2023,"7.469,00","2.474,00","8.213,00","86,00",0.331,Swipe,Fuel,903.43,"0,00"
709227033,"45,00",F,"4,00",Uneducated,Married,CA,91750,yes,yes,no,cellular,Blue-collar,"48.097,00","3,00",Blue,"455,00","0,00","112,00",15/01/2023,Week-3,Q1,2023,"9.065,00","1.548,00","4.030,00","73,00",0.171,Online,Fuel,523.9,"0,00"
709229358,"57,00",M,"3,00",Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,"80.158,00","2,00",Blue,"125,00","0,00","128,00",15/01/2023,Week-3,Q1,2023,"2.601,00","1.604,00","4.835,00","80,00",0.617,Swipe,Fuel,1063.7,"0,00"
709230708,"49,00",F,"2,00",Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,"14.885,00","2,00",Blue,"290,00","1,00","111,00",15/01/2023,Week-3,Q1,2023,"3.864,00","1.654,00","1.470,00","42,00",0.428,Swipe,Grocery,88.2,"0,00"
709231683,"46,00",M,"3,00",Graduate,Unknown,NY,91750,no,yes,no,cellular,White-collar,"81.941,00","2,00",Blue,"470,00","1,00","154,00",15/01/2023,Week-3,Q1,2023,"2.024,00","901,00","4.861,00","84,00",0.445,Swipe,Grocery,1215.25,"0,00"
709232808,"52,00",F,"0,00",Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,"14.975,00","2,00",Blue,"370,00","0,00","143,00",15/01/2023,Week-3,Q1,2023,"1.689,00","0,00","1.588,00","37,00",0,Swipe,Food,412.88,"0,00"
709235058,"56,00",M,"1,00",Graduate,Married,NJ,91750,no,no,no,cellular,Govt,"110.205,00","2,00",Silver,"300,00","0,00","59,00",15/01/2023,Week-3,Q1,2023,"18.956,00","1.694,00","8.032,00","88,00",0.089,Swipe,Food,2248.96,"0,00"
709236633,"31,00",M,"0,00",Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,"48.135,00","3,00",Blue,"175,00","0,00","115,00",15/01/2023,Week-3,Q1,2023,"6.608,00","2.270,00","4.033,00","58,00",0.344,Chip,Entertainment,1169.57,"0,00"
709238358,"41,00",M,"4,00",Graduate,Married,CA,91750,no,no,no,cellular,Businessman,"105.397,00","2,00",Blue,"495,00","0,00","73,00",15/01/2023,Week-3,Q1,2023,"19.387,00","810,00","7.604,00","87,00",0.042,Swipe,Fuel,1672.88,"0,00"
709239483,"43,00",M,"3,00",High School,Married,CA,91750,no,no,no,cellular,Blue-collar,"71.505,00","3,00",Blue,"250,00","0,00","111,00",15/01/2023,Week-3,Q1,2023,"2.721,00","1.527,00","4.622,00","88,00",0.561,Chip,Grocery,1340.38,"0,00"
709243533,"43,00",M,"2,00",Post-Graduate,Married,TX,91750,no,no,no,cellular,Retirees,"68.405,00","2,00",Blue,"480,00","0,00","68,00",15/01/2023,Week-3,Q1,2023,"2.555,00","1.815,00","4.552,00","75,00",0.71,Swipe,Grocery,1046.96,"0,00"
709245783,"45,00",M,"5,00",Uneducated,Married,TX,91750,yes,no,no,cellular,White-collar,"67.969,00","1,00",Blue,"300,00","1,00","93,00",15/01/2023,Week-3,Q1,2023,"7.751,00","1.965,00","4.543,00","90,00",0.254,Swipe,Bills,999.46,"0,00"
709246683,"43,00",F,"1,00",Unknown,Single,WA,53022,no,no,no,cellular,Blue-collar,"39.299,00","2,00",Blue,"150,00","1,00","96,00",15/01/2023,Week-3,Q1,2023,"18.457,00","2.248,00","3.603,00","69,00",0.122,Swipe,Fuel,648.54,"0,00"
709247808,"33,00",M,"1,00",Post-Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,"154.909,00","1,00",Blue,"290,00","0,00","88,00",15/01/2023,Week-3,Q1,2023,"3.629,00","2.517,00","14.205,00","102,00",0.694,Online,Food,2130.75,"0,00"
709249083,"39,00",M,"3,00",High School,Single,TX,91750,no,yes,no,unknown,Businessman,"116.281,00","1,00",Blue,"300,00","1,00","160,00",15/01/2023,Week-3,Q1,2023,"4.283,00","0,00","8.672,00","64,00",0,Chip,Travel,780.48,"0,00"
709250508,"34,00",M,"1,00",Graduate,Married,NJ,91750,no,no,yes,cellular,Retirees,"82.748,00","3,00",Blue,"445,00","0,00","139,00",15/01/2023,Week-3,Q1,2023,"6.973,00","2.517,00","4.877,00","88,00",0.361,Swipe,Grocery,877.86,"0,00"
709253433,"38,00",F,"3,00",Unknown,Single,NJ,91750,no,yes,no,cellular,Blue-collar,"27.728,00","1,00",Blue,"250,00","1,00","77,00",15/01/2023,Week-3,Q1,2023,"10.946,00","1.912,00","2.448,00","58,00",0.175,Swipe,Food,342.72,"0,00"
709257708,"49,00",F,"3,00",High School,Single,CA,90660,yes,no,no,cellular,Businessman,"191.977,00","2,00",Gold,"335,00","1,00","81,00",15/01/2023,Week-3,Q1,2023,"3.108,00","1.978,00","14.965,00","127,00",0.636,Swipe,Fuel,3591.6,"0,00"
709259958,"49,00",M,"3,00",Graduate,Single,TX,91750,no,no,no,cellular,Businessman,"118.266,00","2,00",Blue,"375,00","0,00","97,00",15/01/2023,Week-3,Q1,2023,"5.541,00","2.517,00","9.195,00","73,00",0.454,Swipe,Fuel,2298.75,"1,00"
709261383,"42,00",M,"1,00",Uneducated,Unknown,CA,91750,yes,no,yes,telephone,Govt,"88.043,00","3,00",Blue,"435,00","1,00","119,00",15/01/2023,Week-3,Q1,2023,"1.872,00","661,00","4.970,00","81,00",0.353,Swipe,Entertainment,347.9,"1,00"
709265208,"39,00",M,"4,00",High School,Married,NY,91750,no,no,no,cellular,Govt,"61.646,00","3,00",Blue,"150,00","0,00","102,00",15/01/2023,Week-3,Q1,2023,"-168.681,00","780,00","4.422,00","59,00",0.542,Chip,Entertainment,1017.06,"1,00"
709267308,"57,00",F,"3,00",Uneducated,Single,TX,91750,yes,no,no,cellular,Selfemployeed,"14.975,00","1,00",Blue,"250,00","1,00","83,00",22/01/2023,Week-4,Q1,2023,"2.437,00","1.400,00","1.651,00","32,00",0.574,Swipe,Entertainment,379.73,"1,00"
709269708,"49,00",M,"4,00",Graduate,Married,NY,91750,no,yes,yes,cellular,White-collar,"102.442,00","2,00",Platinum,"395,00","1,00","53,00",22/01/2023,Week-4,Q1,2023,"34.516,00","1.488,00","7.281,00","95,00",0.043,Swipe,Fuel,1529.01,"1,00"
709272333,"29,00",M,"1,00",Unknown,Single,CA,91750,yes,yes,no,cellular,White-collar,"69.450,00","3,00",Blue,"460,00","0,00","93,00",22/01/2023,Week-4,Q1,2023,"9.899,00","2.023,00","4.579,00","73,00",0.204,Swipe,Entertainment,1282.12,"1,00"
709273383,"58,00",F,"1,00",Uneducated,Unknown,FL,91750,yes,no,yes,cellular,Govt,"51.415,00","1,00",Blue,"325,00","1,00","87,00",22/01/2023,Week-4,Q1,2023,"8.294,00","696,00","4.136,00","77,00",0.084,Chip,Fuel,703.12,"1,00"
709274583,"52,00",M,"3,00",Uneducated,Single,CA,91750,no,yes,yes,cellular,Selfemployeed,"79.177,00","2,00",Blue,"455,00","1,00","77,00",22/01/2023,Week-4,Q1,2023,"12.248,00","1.323,00","4.806,00","91,00",0.108,Chip,Food,1057.32,"1,00"
709275558,"42,00",M,"3,00",Doctorate,Single,NY,91750,no,yes,yes,cellular,Selfemployeed,"54.781,00","3,00",Blue,"175,00","0,00","132,00",22/01/2023,Week-4,Q1,2023,"7.866,00","0,00","4.238,00","55,00",0,Swipe,Food,932.36,"1,00"
709276908,"50,00",F,"1,00",Graduate,Single,NY,91750,no,yes,no,unknown,White-collar,"46.944,00","3,00",Blue,"445,00","0,00","144,00",22/01/2023,Week-4,Q1,2023,"-168.681,00","0,00","3.990,00","75,00",0,Chip,Bills,1157.1,"1,00"
709278258,"39,00",F,"2,00",High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,"5.525,00","3,00",Blue,"125,00","1,00","117,00",22/01/2023,Week-4,Q1,2023,"2.902,00","2.517,00","996,00","26,00",0.867,Swipe,Bills,119.52,"0,00"
709279608,"53,00",F,"3,00",Uneducated,Married,CA,91750,yes,no,no,cellular,Blue-collar,"42.598,00","3,00",Blue,"415,00","1,00","126,00",22/01/2023,Week-4,Q1,2023,"9.852,00","2.277,00","3.813,00","71,00",0.231,Swipe,Fuel,381.3,"0,00"
709283358,"26,00",F,"0,00",Graduate,Single,NY,91750,no,no,no,telephone,Govt,"28.166,00","2,00",Blue,"195,00","1,00","75,00",22/01/2023,Week-4,Q1,2023,"2.895,00","0,00","2.473,00","42,00",0,Chip,Fuel,420.41,"0,00"
709284333,"60,00",M,"0,00",Graduate,Unknown,FL,91750,no,no,no,cellular,Selfemployeed,"29.518,00","2,00",Blue,"450,00","1,00","104,00",22/01/2023,Week-4,Q1,2023,"5.260,00","1.116,00","2.546,00","62,00",0.212,Swipe,Fuel,381.9,"0,00"
709285683,"39,00",M,"1,00",Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,"65.886,00","2,00",Blue,"320,00","1,00","127,00",22/01/2023,Week-4,Q1,2023,"-168.681,00","0,00","4.509,00","74,00",0,Chip,Grocery,586.17,"0,00"
709288383,"36,00",F,"1,00",Graduate,Single,FL,91750,no,yes,no,cellular,Blue-collar,"25.883,00","1,00",Blue,"300,00","0,00","86,00",22/01/2023,Week-4,Q1,2023,"29.961,00","789,00","2.337,00","69,00",0.026,Swipe,Fuel,163.59,"0,00"
709289358,"46,00",F,"2,00",Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,"35.606,00","3,00",Blue,"360,00","1,00","96,00",22/01/2023,Week-4,Q1,2023,"8.101,00","1.266,00","3.226,00","53,00",0.156,Swipe,Bills,871.02,"0,00"
709296558,"44,00",M,"3,00",Post-Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,"98.582,00","2,00",Blue,"175,00","1,00","95,00",22/01/2023,Week-4,Q1,2023,"18.551,00","1.434,00","5.364,00","90,00",0.077,Swipe,Bills,1072.8,"0,00"
709297608,"50,00",F,"1,00",Doctorate,Married,FL,91750,yes,no,no,unknown,Selfemployeed,"14.975,00","2,00",Blue,"290,00","1,00","83,00",22/01/2023,Week-4,Q1,2023,"-168.681,00","0,00","1.585,00","32,00",0,Swipe,Bills,301.15,"0,00"
709300458,"52,00",F,"3,00",High School,Married,NY,91750,no,no,no,cellular,White-collar,"48.447,00","3,00",Blue,"275,00","1,00","68,00",22/01/2023,Week-4,Q1,2023,"7.199,00","1.031,00","4.041,00","73,00",0.143,Swipe,Fuel,969.84,"0,00"
709306983,"38,00",M,"3,00",Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,"75.375,00","2,00",Silver,"420,00","0,00","107,00",22/01/2023,Week-4,Q1,2023,"10.580,00","1.023,00","4.721,00","81,00",0.097,Chip,Food,944.2,"0,00"
709307808,"33,00",F,"2,00",Graduate,Married,CA,91750,no,yes,no,unknown,Govt,"28.724,00","1,00",Blue,"285,00","0,00","106,00",22/01/2023,Week-4,Q1,2023,"4.375,00","0,00","2.507,00","53,00",0,Swipe,Bills,626.75,"0,00"
709309308,"34,00",F,"2,00",Graduate,Single,CA,91750,yes,yes,yes,cellular,Selfemployeed,"14.975,00","3,00",Blue,"175,00","1,00","50,00",22/01/2023,Week-4,Q1,2023,"27.186,00","0,00","1.704,00","34,00",0,Online,Fuel,340.8,"0,00"
709310433,"61,00",M,"0,00",Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,"64.573,00","1,00",Blue,"380,00","1,00","85,00",22/01/2023,Week-4,Q1,2023,"5.441,00","812,00","4.480,00","76,00",0.149,Chip,Bills,1254.4,"0,00"
709311633,"48,00",M,"3,00",Graduate,Married,TX,91750,yes,yes,yes,cellular,Blue-collar,"10.072,00","1,00",Silver,"150,00","0,00","103,00",22/01/2023,Week-4,Q1,2023,"27.000,00","0,00","1.209,00","39,00",0,Swipe,Bills,145.08,"0,00"
709314408,"59,00",M,"1,00",Graduate,Married,NY,91750,no,no,no,cellular,Govt,"66.401,00","2,00",Blue,"285,00","0,00","73,00",22/01/2023,Week-4,Q1,2023,"4.938,00","1.593,00","4.516,00","82,00",0.323,Swipe,Fuel,1219.32,"0,00"
709315383,"38,00",M,"3,00",High School,Single,TX,91750,yes,yes,no,cellular,White-collar,"132.948,00","3,00",Blue,"365,00","0,00","113,00",22/01/2023,Week-4,Q1,2023,"26.423,00","0,00","13.575,00","108,00",0,Chip,Entertainment,814.5,"0,00"
709316433,"62,00",F,"0,00",High School,Single,NY,91750,no,no,yes,cellular,Selfemployeed,"14.975,00","2,00",Silver,"410,00","0,00","91,00",22/01/2023,Week-4,Q1,2023,"33.182,00","1.997,00","1.630,00","43,00",0.06,Swipe,Bills,277.1,"0,00"
709319658,"49,00",M,"5,00",High School,Married,CA,91750,yes,no,no,telephone,Businessman,"106.278,00","3,00",Platinum,"470,00","0,00","75,00",22/01/2023,Week-4,Q1,2023,"15.987,00","0,00","7.681,00","71,00",0,Swipe,Bills,768.1,"0,00"
709321908,"48,00",F,"2,00",Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,"14.975,00","1,00",Blue,"330,00","1,00","80,00",22/01/2023,Week-4,Q1,2023,"7.498,00","2.319,00","1.676,00","51,00",0.309,Swipe,Bills,117.32,"0,00"
709326183,"49,00",F,"5,00",Uneducated,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,"37.517,00","2,00",Blue,"450,00","1,00","100,00",22/01/2023,Week-4,Q1,2023,"5.180,00","1.211,00","3.447,00","74,00",0.234,Swipe,Bills,344.7,"0,00"
709327383,"30,00",M,"2,00",Graduate,Married,TX,91750,no,yes,no,unknown,Blue-collar,"10.008,00","2,00",Blue,"400,00","0,00","107,00",22/01/2023,Week-4,Q1,2023,"14.470,00","1.157,00","1.207,00","21,00",0.08,Swipe,Travel,96.56,"0,00"
709328733,"54,00",F,"3,00",High School,Married,CA,91750,no,no,no,cellular,Blue-collar,"10.764,00","1,00",Blue,"300,00","1,00","81,00",22/01/2023,Week-4,Q1,2023,"9.723,00","2.459,00","1.258,00","24,00",0.253,Swipe,Bills,125.8,"0,00"
709329558,"37,00",M,"2,00",Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,"68.895,00","2,00",Gold,"125,00","0,00","111,00",22/01/2023,Week-4,Q1,2023,"15.569,00","1.554,00","4.566,00","73,00",0.1,Swipe,Entertainment,639.24,"0,00"
709330383,"65,00",F,"0,00",Unknown,Single,TX,91750,no,yes,no,cellular,Selfemployeed,"35.984,00","3,00",Silver,"345,00","0,00","88,00",22/01/2023,Week-4,Q1,2023,"12.535,00","2.049,00","3.283,00","74,00",0.163,Swipe,Entertainment,295.47,"0,00"
709332408,"43,00",M,"3,00",Graduate,Single,FL,91750,no,yes,no,cellular,White-collar,"132.609,00","3,00",Blue,"270,00","0,00","88,00",22/01/2023,Week-4,Q1,2023,"6.159,00","1.640,00","13.517,00","106,00",0.266,Chip,Travel,2297.89,"0,00"
709333608,"41,00",M,"3,00",Uneducated,Married,NJ,91750,yes,no,no,telephone,Blue-collar,"88.654,00","2,00",Blue,"295,00","0,00","110,00",22/01/2023,Week-4,Q1,2023,"2.395,00","1.345,00","4.983,00","84,00",0.562,Chip,Grocery,747.45,"0,00"
709334658,"61,00",F,"0,00",High School,Married,TX,91750,no,no,no,cellular,Blue-collar,"20.360,00","1,00",Blue,"270,00","1,00","140,00",22/01/2023,Week-4,Q1,2023,"5.484,00","2.517,00","2.025,00","51,00",0.459,Swipe,Bills,506.25,"0,00"
709335558,"59,00",F,"0,00",Unknown,Married,TX,91750,no,yes,no,cellular,Govt,"36.712,00","3,00",Blue,"295,00","1,00","120,00",22/01/2023,Week-4,Q1,2023,"7.753,00","1.643,00","3.367,00","65,00",0.212,Online,Bills,707.07,"0,00"
709338633,"46,00",F,"1,00",Uneducated,Unknown,NY,91750,no,yes,no,unknown,Selfemployeed,"14.975,00","1,00",Blue,"125,00","0,00","48,00",22/01/2023,Week-4,Q1,2023,"2.339,00","0,00","1.542,00","45,00",0,Chip,Bills,138.78,"0,00"
709339758,"40,00",F,"4,00",High School,Married,TX,91750,no,yes,no,cellular,White-collar,"42.026,00","3,00",Blue,"435,00","0,00","163,00",22/01/2023,Week-4,Q1,2023,"11.926,00","1.766,00","3.778,00","84,00",0.148,Chip,Entertainment,680.04,"0,00"
709343433,"43,00",F,"3,00",Graduate,Unknown,FL,91750,yes,no,no,cellular,White-collar,"43.336,00","2,00",Blue,"200,00","1,00","115,00",22/01/2023,Week-4,Q1,2023,"2.469,00","1.826,00","3.837,00","74,00",0.74,Chip,Fuel,613.92,"0,00"
709345008,"52,00",F,"1,00",Graduate,Married,TX,91750,yes,no,no,unknown,Selfemployeed,"2.565,00","1,00",Blue,"460,00","1,00","85,00",22/01/2023,Week-4,Q1,2023,"-168.681,00","0,00","807,00","22,00",0,Swipe,Bills,169.47,"0,00"
709346133,"48,00",F,"2,00",Graduate,Married,CA,91750,no,no,yes,unknown,Selfemployeed,"11.151,00","3,00",Blue,"420,00","0,00","94,00",22/01/2023,Week-4,Q1,2023,"3.025,00","2.376,00","1.277,00","23,00",0.785,Swipe,Bills,89.39,"0,00"
709350783,"53,00",M,"2,00",Graduate,Single,CA,91750,no,no,no,telephone,Selfemployeed,"74.991,00","2,00",Blue,"375,00","1,00","66,00",22/01/2023,Week-4,Q1,2023,"4.847,00","1.856,00","4.712,00","76,00",0.383,Swipe,Food,282.72,"0,00"
709361058,"45,00",F,"2,00",Doctorate,Single,FL,91750,no,no,no,cellular,Selfemployeed,"14.975,00","3,00",Blue,"325,00","0,00","66,00",22/01/2023,Week-4,Q1,2023,"7.453,00","0,00","1.691,00","47,00",0,Swipe,Entertainment,304.38,"0,00"
709362033,"58,00",F,"0,00",Post-Graduate,Married,NV,91750,no,no,no,cellular,Selfemployeed,"24.276,00","2,00",Blue,"270,00","1,00","113,00",22/01/2023,Week-4,Q1,2023,"1.471,00","0,00","2.253,00","48,00",0,Online,Bills,653.37,"0,00"
709363383,"39,00",F,"1,00",Graduate,Single,CA,91750,no,no,yes,cellular,Retirees,"31.220,00","1,00",Blue,"415,00","1,00","82,00",22/01/2023,Week-4,Q1,2023,"22.886,00","836,00","2.652,00","61,00",0.037,Swipe,Travel,689.52,"0,00"
709364433,"47,00",F,"4,00",Post-Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,"14.975,00","2,00",Blue,"125,00","1,00","76,00",22/01/2023,Week-4,Q1,2023,"3.399,00","2.173,00","1.571,00","34,00",0.639,Swipe,Bills,424.17,"0,00"
709365483,"35,00",M,"2,00",High School,Married,WA,91750,yes,yes,no,cellular,Retirees,"62.584,00","2,00",Blue,"245,00","1,00","69,00",22/01/2023,Week-4,Q1,2023,"2.788,00","1.826,00","4.437,00","67,00",0.655,Swipe,Bills,887.4,"0,00"
709366458,"43,00",F,"4,00",Graduate,Married,NJ,91750,no,no,no,unknown,Retirees,"19.471,00","2,00",Blue,"245,00","0,00","75,00",22/01/2023,Week-4,Q1,2023,"2.227,00","1.394,00","1.972,00","41,00",0.626,Swipe,Entertainment,256.36,"0,00"
709367433,"33,00",F,"1,00",Graduate,Single,NJ,91750,no,yes,yes,cellular,Retirees,"24.410,00","3,00",Blue,"470,00","1,00","116,00",22/01/2023,Week-4,Q1,2023,"2.109,00","1.542,00","2.261,00","56,00",0.731,Swipe,Bills,633.08,"0,00"
709368483,"43,00",M,"0,00",Post-Graduate,Single,TX,91750,no,no,no,cellular,Retirees,"57.805,00","1,00",Blue,"425,00","0,00","172,00",22/01/2023,Week-4,Q1,2023,"-168.681,00","0,00","4.323,00","77,00",0,Swipe,Fuel,259.38,"0,00"
709372608,"51,00",M,"0,00",Graduate,Single,MO,91750,no,yes,no,cellular,Retirees,"103.164,00","3,00",Blue,"100,00","1,00","115,00",22/01/2023,Week-4,Q1,2023,"23.457,00","2.517,00","7.370,00","96,00",0.107,Swipe,Bills,1474,"0,00"
709373883,"54,00",M,"3,00",Doctorate,Married,FL,91750,yes,yes,no,cellular,Businessman,"199.733,00","1,00",Silver,"125,00","1,00","50,00",22/01/2023,Week-4,Q1,2023,"19.055,00","2.517,00","15.091,00","124,00",0.132,Swipe,Bills,1358.19,"0,00"
709375158,"49,00",M,"1,00",Graduate,Married,FL,91750,no,no,no,cellular,Businessman,"41.660,00","3,00",Blue,"295,00","1,00","117,00",22/01/2023,Week-4,Q1,2023,"7.270,00","1.835,00","3.759,00","69,00",0.252,Swipe,Bills,375.9,"0,00"
709376508,"62,00",F,"2,00",Graduate,Married,FL,91750,no,no,no,cellular,Businessman,"16.402,00","1,00",Blue,"270,00","1,00","120,00",22/01/2023,Week-4,Q1,2023,"3.846,00","1.285,00","1.815,00","47,00",0.334,Swipe,Fuel,326.7,"0,00"
709379283,"57,00",F,"0,00",Doctorate,Married,CA,91750,no,no,no,unknown,Selfemployeed,"14.975,00","3,00",Blue,"360,00","1,00","50,00",22/01/2023,Week-4,Q1,2023,"13.003,00","0,00","1.697,00","40,00",0,Swipe,Fuel,186.67,"0,00"
709380333,"55,00",F,"1,00",Post-Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,"14.975,00","1,00",Blue,"150,00","1,00","139,00",22/01/2023,Week-4,Q1,2023,"24.545,00","1.735,00","1.671,00","45,00",0.071,Swipe,Bills,334.2,"0,00"
709381383,"45,00",F,"3,00",Graduate,Married,CA,91750,no,no,no,cellular,Businessman,"43.175,00","3,00",Blue,"175,00","1,00","93,00",22/01/2023,Week-4,Q1,2023,"2.952,00","2.517,00","3.830,00","77,00",0.853,Swipe,Fuel,689.4,"0,00"
709382958,"56,00",F,"4,00",Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,"5.525,00","3,00",Blue,"125,00","1,00","67,00",22/01/2023,Week-4,Q1,2023,"2.894,00","2.077,00","1.017,00","25,00",0.718,Swipe,Bills,193.23,"0,00"
709383933,"41,00",M,"0,00",High School,Single,NY,91750,yes,yes,no,cellular,White-collar,"111.178,00","1,00",Blue,"430,00","1,00","113,00",22/01/2023,Week-4,Q1,2023,"4.246,00","2.517,00","8.102,00","66,00",0.593,Chip,Entertainment,2268.56,"0,00"
709385133,"41,00",M,"4,00",Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,"217.884,00","2,00",Blue,"200,00","1,00","103,00",22/01/2023,Week-4,Q1,2023,"14.828,00","1.513,00","15.572,00","113,00",0.102,Chip,Travel,3425.84,"0,00"
709388058,"45,00",M,"3,00",Graduate,Single,FL,91750,no,no,no,cellular,Govt,"84.874,00","2,00",Blue,"380,00","1,00","67,00",22/01/2023,Week-4,Q1,2023,"2.005,00","1.263,00","4.906,00","80,00",0.63,Swipe,Fuel,784.96,"0,00"
709389558,"41,00",M,"3,00",Uneducated,Married,NY,91750,no,yes,no,unknown,White-collar,"72.341,00","3,00",Blue,"300,00","1,00","71,00",22/01/2023,Week-4,Q1,2023,"-168.681,00","0,00","4.641,00","85,00",0,Swipe,Fuel,556.92,"0,00"
709397508,"53,00",F,"4,00",High School,Married,FL,91750,no,no,no,cellular,Businessman,"222.514,00","1,00",Gold,"300,00","1,00","111,00",22/01/2023,Week-4,Q1,2023,"8.624,00","1.709,00","15.738,00","111,00",0.198,Swipe,Entertainment,3619.74,"0,00"
709398708,"49,00",F,"1,00",High School,Single,TX,91750,yes,no,no,cellular,Businessman,"226.745,00","2,00",Gold,"350,00","1,00","85,00",22/01/2023,Week-4,Q1,2023,"16.268,00","2.517,00","15.925,00","124,00",0.155,Chip,Fuel,4618.25,"0,00"
709399908,"52,00",M,"2,00",Graduate,Single,FL,91750,no,no,no,unknown,Businessman,"194.461,00","1,00",Blue,"460,00","1,00","109,00",22/01/2023,Week-4,Q1,2023,"7.594,00","1.442,00","15.026,00","99,00",0.19,Chip,Travel,1352.34,"0,00"
709405758,"47,00",F,"2,00",High School,Married,NY,91750,no,no,no,cellular,Selfemployeed,"19.322,00","3,00",Blue,"465,00","1,00","79,00",22/01/2023,Week-4,Q1,2023,"1.911,00","1.217,00","1.965,00","49,00",0.637,Swipe,Grocery,176.85,"0,00"
709406733,"50,00",M,"3,00",Graduate,Married,NY,91750,no,no,no,unknown,White-collar,"127.601,00","2,00",Blue,"100,00","0,00","78,00",22/01/2023,Week-4,Q1,2023,"20.434,00","1.504,00","13.280,00","106,00",0.074,Swipe,Fuel,2390.4,"0,00"
709407933,"30,00",M,"1,00",High School,Married,NY,91750,no,no,yes,cellular,Govt,"67.976,00","2,00",Silver,"300,00","0,00","81,00",22/01/2023,Week-4,Q1,2023,"34.516,00","1.802,00","4.544,00","80,00",0.052,Chip,Bills,1181.44,"0,00"
